Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,sec,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_pred_err2,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c
289.9,300.8,315,320,320,56,2022-03-04T03:48:47,1666,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,823.3174384,13.80999993,2200.682904,0,2794.18015,0,1843.25521,1
289.8,300.9,314.9,319.9,319.9,56,2022-03-04T03:48:48,1667,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,825.5912268,12.8729,2203.414976,0,2797.593495,0,1846.929508,1
289.8,300.9,314.9,319.9,319.9,56,2022-03-04T03:48:49,1668,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,825.5912268,12.8729,2203.414976,0,2797.593495,0,1846.929508,1
289.8,300.8,315,319.9,319.9,56,2022-03-04T03:48:50,1669,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,833.887984,10.36565728,2225.960504,0,2833.126838,0,1869.517802,1
289.8,300.8,315,319.9,319.9,56,2022-03-04T03:48:51,1670,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,833.887984,10.36565728,2225.960504,0,2833.126838,0,1869.517802,1
289.9,300.9,315,319.9,319.9,56,2022-03-04T03:48:52,1671,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,822.5144166,7.134398974,2197.475006,0,2788.957934,0,1840.321183,1
289.9,300.9,315,319.9,319.9,56,2022-03-04T03:48:53,1672,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,822.5144166,7.134398974,2197.475006,0,2788.957934,0,1840.321183,1
289.9,300.9,315,319.9,319.9,56,2022-03-04T03:48:54,1673,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,822.5144166,7.134398974,2197.475006,0,2788.957934,0,1840.321183,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:48:55,1674,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,836.5800837,-2.112733796,2231.599897,0,2837.936241,0,1875.438571,1
290,300.8,315,319.9,320,56,2022-03-04T03:48:56,1675,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,836.5800837,-2.112733796,2231.599897,0,2837.936241,0,1875.438571,1
290,300.8,315,319.9,320,56,2022-03-04T03:48:57,1676,1469.58582,0.234,3.138,0.885605335,1.41334462,95,40,1,1,836.5800837,-2.112733796,2231.599897,0,2837.936241,0,1875.438571,1
290.1,300.8,315,320,320,56,2022-03-04T03:48:58,1677,0,0.234,3.152,0,1.41334462,95,40,1,1,830.2255553,16.32237905,2212.133448,0,2810.619013,0,1856.084707,1
290.1,300.8,315,320,320,56,2022-03-04T03:48:59,1678,0,0.234,3.152,0,0,95,40,1,1,830.2255553,16.32237905,2212.133448,0,2810.619013,0,1856.084707,1
290,300.8,315,319.9,320,56,2022-03-04T03:49:00,1679,0,0.234,3.152,0,0,95,40,1,1,841.5916169,19.31444633,2240.60184,0,2851.609692,0,1884.529012,1
290,300.8,315,319.9,320,56,2022-03-04T03:49:01,1680,0,0.234,3.152,0,0,95,40,1,1,841.5916169,19.31444633,2240.60184,0,2851.609692,0,1884.529012,1
290,300.8,315,319.9,320,56,2022-03-04T03:49:02,1681,0,0.234,3.152,0,0,95,40,1,1,829.9171237,-7.304757468,2213.557086,0,2813.429109,0,1857.562631,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:03,1682,0,0.234,3.152,0.8799429,0,95,40,1,1,829.9171237,-7.304757468,2213.557086,0,2813.429109,0,1857.562631,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:04,1683,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,829.9171237,-7.304757468,2213.557086,0,2813.429109,0,1857.562631,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:05,1684,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,830.7218037,-0.000224367,2216.76638,0,2818.655863,0,1860.46105,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:06,1685,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,833.4139035,-12.73143674,2222.406471,0,2824.061882,0,1866.383215,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:07,1686,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,833.4139035,-12.73143674,2222.406471,0,2824.061882,0,1866.383215,1
290.1,300.9,314.9,320,319.9,56,2022-03-04T03:49:08,1687,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,816.7250843,34.11378358,2178.010302,0,2766.720663,0,1821.473692,1
290.1,300.9,314.9,320,319.9,56,2022-03-04T03:49:09,1688,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,820.8628153,87.58032413,2171.133343,0,2755.576979,0,1816.170484,1
290,300.9,315.1,319.9,319.9,56,2022-03-04T03:49:10,1689,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,828.5887907,92.80171581,2185.729121,0,2773.118654,0,1831.17925,1
290,300.9,315.1,319.9,320,56,2022-03-04T03:49:11,1690,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,828.5887907,92.80171581,2185.729121,0,2773.118654,0,1831.17925,1
290,300.9,315.1,319.9,320,56,2022-03-04T03:49:12,1691,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,828.5887907,92.80171581,2185.729121,0,2773.118654,0,1831.17925,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:13,1692,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,820.0544697,94.81530353,2163.174167,0,2747.378494,0,1808.307311,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:14,1693,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,822.2969261,-12.30122946,2198.58131,0,2791.225351,0,1842.420682,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:15,1694,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,822.2969261,-12.30111728,2198.581659,0,2791.225351,0,1842.420682,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:16,1695,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,822.2969261,-12.30111728,2198.581659,0,2791.225351,0,1842.420682,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:17,1696,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,822.2969261,-12.30122946,2198.58131,0,2791.225351,0,1842.420682,1
289.9,300.8,315,320,319.9,56,2022-03-04T03:49:18,1697,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,808.6433739,-15.10286544,2167.346808,0,2752.731274,0,1810.705642,1
289.9,300.8,315,320,319.9,56,2022-03-04T03:49:19,1698,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,808.6433739,-15.10286544,2167.346808,0,2752.731274,0,1810.705642,1
290,300.8,314.9,320,319.9,56,2022-03-04T03:49:20,1699,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,826.6185466,-33.1849051,2208.726737,0,2806.102855,0,1852.963387,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:21,1700,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,829.3102099,-46.34803956,2214.372588,0,2812.848203,0,1858.890091,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:22,1701,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,829.3102099,-46.34803956,2214.372588,0,2812.848203,0,1858.890091,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:23,1702,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:24,1703,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:25,1704,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:26,1705,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290,300.8,315,319.9,319.9,56,2022-03-04T03:49:27,1706,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290.1,300.9,315,319.9,319.9,56,2022-03-04T03:49:28,1707,1473.627,0.234,3.152,0.8799429,1.41334462,95,40,1,1,830.8982748,7.66497834,2219.698138,0,2824.234338,0,1863.515343,1
290.1,300.9,315,320,319.9,56,2022-03-04T03:49:29,1708,0,0.234,3.184,0,0,95,40,1,1,830.8982748,7.66497834,2219.698138,0,2824.234338,0,1863.515343,1
290.1,300.9,315,320,319.9,56,2022-03-04T03:49:30,1709,0,0.234,3.184,0,0,95,40,1,1,820.3263328,11.16488382,2194.420364,0,2784.993358,0,1837.827024,1
290.1,300.7,315,319.9,319.9,56,2022-03-04T03:49:31,1710,1475.64746,0.234,3.184,0.885605335,0,95,40,1,1,822.6001212,10.23322479,2197.152785,0,2788.407575,0,1841.163217,1
290.1,300.7,315,319.9,319.9,56,2022-03-04T03:49:32,1711,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,822.6001212,10.23322479,2197.152785,0,2788.407575,0,1841.163217,1
290.2,300.7,314.9,319.9,319.9,56,2022-03-04T03:49:33,1712,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,822.6001212,10.23322479,2197.152785,0,2788.407575,0,1841.163217,1
290.2,300.7,314.9,320,319.9,56,2022-03-04T03:49:34,1713,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,822.6001212,10.23322479,2197.152785,0,2788.407575,0,1841.163217,1
290.2,300.7,314.9,320,319.9,56,2022-03-04T03:49:35,1714,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,822.6001212,10.23322479,2197.152785,0,2788.407575,0,1841.163217,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:36,1715,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290.1,300.8,315,319.9,319.9,56,2022-03-04T03:49:37,1716,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,827.7329673,-2.816973053,2210.504364,0,2809.469594,0,1854.458765,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:38,1717,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,816.0555067,-29.58556507,2183.444947,0,2768.28656,0,1827.480515,1
290,300.8,314.9,320,319.9,56,2022-03-04T03:49:39,1718,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,804.8864259,86.21957164,2135.860604,0,2720.659103,0,1781.538347,1
290,300.8,314.9,320,319.9,56,2022-03-04T03:49:40,1719,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,804.8864259,86.21957164,2135.860604,0,2720.659103,0,1781.538347,1
290,300.9,315,319.9,320,56,2022-03-04T03:49:41,1720,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,824.950101,85.21007336,2190.948894,0,2801.977168,0,1836.494327,1
290,300.9,315,319.9,320,56,2022-03-04T03:49:42,1721,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,821.6653134,-1.442550212,2199.023622,0,2793.382103,0,1843.401833,1
290,300.8,314.9,319.9,320,56,2022-03-04T03:49:43,1722,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,811.0892695,4.324493475,2173.782852,0,2758.771262,0,1818.079199,1
290,300.8,314.9,319.9,320,56,2022-03-04T03:49:44,1723,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,808.8139975,5.629266456,2171.146783,0,2756.21793,0,1815.08565,1
290,300.8,314.9,319.9,320,56,2022-03-04T03:49:45,1724,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,808.8139975,5.629266456,2171.146783,0,2756.21793,0,1815.08565,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:46,1725,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,815.4237194,-18.63327679,2183.939974,0,2769.908138,0,1828.46376,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:47,1726,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,815.423894,-18.63324474,2183.940323,0,2769.908138,0,1828.463411,1
289.9,300.8,315,319.9,319.9,56,2022-03-04T03:49:48,1727,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,815.724558,7.659216922,2182.511448,0,2767.436147,0,1827.400745,1
289.9,300.8,315,319.9,319.9,56,2022-03-04T03:49:49,1728,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,813.4497224,8.937907264,2179.867001,0,2764.886132,0,1824.408243,1
289.9,300.8,315,319.9,319.9,56,2022-03-04T03:49:50,1729,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,813.4497224,8.937907264,2179.867001,0,2764.886132,0,1824.408243,1
289.9,300.8,314.9,320,319.9,56,2022-03-04T03:49:51,1730,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,817.3157648,-35.3431533,2186.354188,0,2774.030683,0,1831.490823,1
289.9,300.8,314.9,320,319.9,56,2022-03-04T03:49:52,1731,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,817.3157648,-35.3431533,2186.354188,0,2774.030683,0,1831.490823,1
289.9,300.8,314.9,320,319.9,56,2022-03-04T03:49:53,1732,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,818.4234653,1.841666669,2188.10284,0,2775.404574,0,1833.154643,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:54,1733,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,818.4234653,1.841666669,2188.10284,0,2775.404574,0,1833.154643,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:55,1734,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,818.4234653,1.841666669,2188.10284,0,2775.404574,0,1833.154643,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:56,1735,1475.64746,0.234,3.184,0.885605335,1.41334462,95,40,1,1,815.724558,7.659128778,2182.511798,0,2767.436147,0,1827.40057,1
290,300.8,314.9,320,319.9,56,2022-03-04T03:49:57,1736,0,0.234,3.126,0,0,95,40,1,1,815.724558,7.659128778,2182.511798,0,2767.436147,0,1827.40057,1
290,300.8,314.9,320,319.9,56,2022-03-04T03:49:58,1737,0,0.234,3.126,0,0,95,40,1,1,826.2951036,1.115503572,2207.742618,0,2807.376204,0,1852.535911,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:49:59,1738,0,0.234,3.126,0.8901353,0,95,40,1,1,826.2951036,1.115503572,2207.742618,0,2807.376204,0,1852.535911,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:00,1739,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,826.2951036,1.115503572,2207.742618,0,2807.376204,0,1852.535911,1
290.1,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:01,1740,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,818.8883818,18.76014018,2191.794768,0,2781.957567,0,1836.313318,1
290.1,300.8,314.9,319.9,320,56,2022-03-04T03:50:02,1741,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,818.8883818,18.76014018,2191.794768,0,2781.957567,0,1836.313318,1
290.1,300.8,314.9,319.9,320,56,2022-03-04T03:50:03,1742,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,818.8883818,18.76014018,2191.794768,0,2781.957567,0,1836.313318,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:04,1743,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,815.724558,7.659128778,2182.511798,0,2767.436147,0,1827.40057,1
290,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:05,1744,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,815.724558,7.659128778,2182.511798,0,2767.436147,0,1827.40057,1
289.9,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:06,1745,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,815.724558,7.659128778,2182.511798,0,2767.436147,0,1827.40057,1
289.9,300.8,314.9,319.9,320,56,2022-03-04T03:50:07,1746,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,824.3972981,117.6130201,2176.40199,0,2760.827996,0,1820.702176,1
289.9,300.8,314.9,319.9,320,56,2022-03-04T03:50:08,1747,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,824.3972981,117.6130201,2176.40199,0,2760.827996,0,1820.702176,1
289.9,300.8,314.9,320,319.9,56,2022-03-04T03:50:09,1748,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,826.2482367,120.4063065,2173.846738,0,2757.998176,0,1818.611754,1
289.9,300.8,314.9,320,319.9,56,2022-03-04T03:50:10,1749,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,828.1981457,14.70092838,2209.053845,0,2805.792154,0,1851.735944,1
289.9,300.8,314.9,320,319.9,56,2022-03-04T03:50:11,1750,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,822.7594862,5.462193333,2197.124856,0,2787.537613,0,1839.631183,1
289.9,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:12,1751,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,825.4545533,-7.051335186,2202.7639,0,2795.848858,0,1845.635038,1
289.9,300.8,314.9,319.9,319.9,56,2022-03-04T03:50:13,1752,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,825.4545533,-7.051335186,2202.7639,0,2795.848858,0,1845.635038,1
289.9,300.8,315,319.9,320,57,2022-03-04T03:50:14,1753,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,828.1981457,14.70092838,2209.053845,0,2805.792154,0,1851.735944,1
289.9,300.8,315,319.9,320,57,2022-03-04T03:50:15,1754,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,828.1981457,14.70092838,2209.053845,0,2805.792154,0,1851.735944,1
289.8,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:16,1755,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,833.6366305,24.27219102,2220.979692,0,2824.040412,0,1863.961146,1
289.8,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:17,1756,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,836.3289921,12.0582803,2226.614372,0,2830.73514,0,1870.084394,1
289.8,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:18,1757,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,836.3289921,12.0582803,2226.614372,0,2830.73514,0,1870.084394,1
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:19,1758,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,831.3639768,25.18286374,2218.24954,0,2820.632304,0,1860.296623,1
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:20,1759,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,831.3639768,25.18286374,2218.24954,0,2820.632304,0,1860.296623,1
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:21,1760,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,831.3638022,25.18273553,2218.249365,0,2820.632304,0,1860.296623,1
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:22,1761,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,833.6366305,24.27219102,2220.979692,0,2824.040412,0,1863.961146,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:23,1762,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,833.6366305,24.27219102,2220.979692,0,2824.040412,0,1863.961146,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:24,1763,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,782.326759,-56.41829393,2239.963507,0,2848.010276,0,1883.835346,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:25,1764,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,782.326759,-56.41829393,2239.963507,0,2848.010276,0,1883.835346,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:26,1765,0,0.234,3.106,0,0,95,40,1,1,779.7619068,-18.27236679,2232.901349,0,2842.119879,0,1876.183555,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:27,1766,0,0.234,3.106,0,0,95,40,1,1,779.7619068,-18.27236679,2232.901349,0,2842.119879,0,1876.183555,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:28,1767,0,0.234,3.106,0,0,95,40,1,1,779.7619068,-18.27236679,2232.901349,0,2842.119879,0,1876.183555,1
290,300.8,314.9,319.9,320.1,57,2022-03-04T03:50:29,1768,1501.915,0.234,3.106,0.921844959,0,95,40,1,1,774.3523974,-28.68625492,2220.979692,1,2824.040412,0,1863.961146,1
290,300.8,314.9,319.9,320.1,57,2022-03-04T03:50:30,1769,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,774.3523974,-28.68625492,2220.979692,0,2824.040412,0,1863.961146,1
290,300.8,314.9,319.9,320.1,57,2022-03-04T03:50:31,1770,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,774.3523974,-28.68625492,2220.979692,0,2824.040412,0,1863.961146,1
290,300.8,314.9,319.9,320,57,2022-03-04T03:50:32,1771,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,774.3523974,-28.68625492,2220.979692,0,2824.040412,0,1863.961146,1
290,300.8,314.9,319.9,320,57,2022-03-04T03:50:33,1772,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,777.1842252,-41.79252843,2226.614372,0,2830.73514,0,1870.084394,1
290,300.8,314.9,319.9,320,57,2022-03-04T03:50:34,1773,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,777.1842252,-41.79252843,2226.614372,0,2830.73514,0,1870.084394,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:35,1774,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,777.1842252,-41.79252843,2226.614372,0,2830.73514,0,1870.084394,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:36,1775,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,780.0685056,62.4213875,2205.678553,0,2800.435883,0,1850.28944,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:37,1776,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,780.0685056,62.4213875,2205.678553,0,2800.435883,0,1850.28944,1
289.8,300.8,314.9,319.9,320,57,2022-03-04T03:50:38,1777,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,780.0685056,62.4213875,2205.678553,0,2800.435883,0,1850.28944,1
289.8,300.8,314.9,319.9,320,57,2022-03-04T03:50:39,1778,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,782.0142254,26.36875438,2220.962237,0,2835.513473,0,1866.246018,1
289.8,300.8,314.9,319.9,320,57,2022-03-04T03:50:40,1779,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,778.9361934,-63.0119369,2229.68804,0,2832.255305,0,1872.051235,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:41,1780,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,778.9361934,-63.0119369,2229.68804,0,2832.255305,0,1872.051235,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:42,1781,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,776.1338647,-49.60924282,2224.05144,0,2827.451138,0,1865.925892,1
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:43,1782,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,776.1338647,-49.60924282,2224.05144,0,2827.451138,0,1865.925892,2
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:50:44,1783,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,776.1338647,-49.60924282,2224.05144,0,2827.451138,0,1865.925892,2
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:50:45,1784,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5433742,-39.06770602,2235.974668,0,2843.642662,0,1878.14865,2
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:50:46,1785,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5433742,-39.06770602,2235.974668,0,2843.642662,0,1878.14865,2
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:47,1786,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5433742,-39.06770602,2235.974668,0,2843.642662,0,1878.14865,2
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:48,1787,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,786.9520108,-28.53195468,2247.895104,0,2859.827901,0,1890.367916,2
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:49,1788,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,786.9520108,-28.53195468,2247.895104,0,2859.827901,0,1890.367916,2
289.9,300.8,314.9,320,320.1,57,2022-03-04T03:50:50,1789,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,786.9520108,-28.53195468,2247.895104,0,2859.827901,0,1890.367916,2
289.9,300.8,314.9,320,320.1,57,2022-03-04T03:50:51,1790,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5431996,-39.06777012,2235.975017,0,2843.642662,0,1878.14865,2
289.9,300.8,314.9,320,320.1,57,2022-03-04T03:50:52,1791,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5431996,-39.06777012,2235.975017,0,2843.642662,0,1878.14865,2
290,300.8,315,320,319.9,57,2022-03-04T03:50:53,1792,0,0.234,3.106,0,1.41334462,95,39,1,1,1021.593563,-31.40404183,2714.550342,0,3652.179036,0,2349.169233,2
290,300.8,315,320,319.9,57,2022-03-04T03:50:54,1793,0,0.234,3.106,0,1.41334462,95,39,1,1,1013.847688,-16.87294308,2699.722411,0,3624.19223,0,2334.039853,2
290,300.8,315,320,319.9,57,2022-03-04T03:50:55,1794,0,0.234,3.106,0,1.41334462,95,39,1,1,1013.847688,-16.87294308,2699.722411,0,3624.19223,0,2334.039853,2
290,300.8,314.9,320,320,57,2022-03-04T03:50:56,1795,0,0.234,3.116,0,0,95,39,1,1,1013.847688,-16.87294308,2699.722411,0,3624.19223,0,2334.039853,2
290,300.8,314.9,320,320,57,2022-03-04T03:50:57,1796,917.500244,0.234,3.116,3.69983721,0,95,39,1,1,1017.085871,-17.82552432,2705.070828,0,3634.110216,0,2339.469959,2
290,300.8,314.9,320,320,57,2022-03-04T03:50:58,1797,917.500244,0.234,3.116,3.69983721,0,95,39,1,1,1017.085871,-17.82552432,2705.070828,0,3634.110216,0,2339.469959,2
